instance_id	variant	nonempty	patch_sha256	result_rows	dataset_source	problem_statement_tokens	first_prompt_profile	context_profile_version	response_prefill	max_retries	generation_extra_body	candidate_entity_count	candidate_file_count	candidate_class_scope_count	first_prompt_rendered_entity_count	first_prompt_source_entity_count	first_prompt_tokens	retry_count	final_status	applied_file_count
django__django-9296	issue	1	e52bd2e35f8dc35300403bcd68182b2a3efe34c8dbde2df7a71b256f871e70af	1	temp_run/generated/SWE-bench_Verified.jsonl	95	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	785	0	success	1
matplotlib__matplotlib-13989	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	434	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1953	1	failed	0
matplotlib__matplotlib-14623	issue	1	11c2d5f6d32728c3517a9ecbf50ac3636d3ed5ec14456969929692dbe77a8132	1	temp_run/generated/SWE-bench_Verified.jsonl	333	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	3	6	4	2717	0	success	1
matplotlib__matplotlib-20488	issue	1	3cdb2fe2c2596a0e98d8f3b75bb8f8b568e7f5efc77e8071f899afdf1e87511e	1	temp_run/generated/SWE-bench_Verified.jsonl	535	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	3	6	4	3141	0	success	1
matplotlib__matplotlib-20676	issue	1	ba69e0e19d67bbd6da19fb70cfa5621f79b695eed73e6966cf9a5bd11211c2dd	1	temp_run/generated/SWE-bench_Verified.jsonl	386	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	3	3	1	2016	0	success	1
matplotlib__matplotlib-20826	issue	1	77c40a7b22ebe2eca91f812378726eb1f718dc525d9a15e03fc3ec27740fe186	1	temp_run/generated/SWE-bench_Verified.jsonl	675	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	2	2	6	4	2515	0	success	1
matplotlib__matplotlib-20859	issue	1	3ab77075152114b49909da74df0478f3c910ad02aae564f8eb934b3c42e55fb8	1	temp_run/generated/SWE-bench_Verified.jsonl	642	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	1	2	2	2556	0	success	1
matplotlib__matplotlib-21568	issue	1	2d668358589a0c2f7745fef74bbc8bb9ebec1176373b33d6b41383afaca1e94d	1	temp_run/generated/SWE-bench_Verified.jsonl	381	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	5	1	5	4	2503	0	success	1
matplotlib__matplotlib-22719	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1893	0	failed	0
matplotlib__matplotlib-22865	issue	1	199d287dcfb214163446f5f0182e57ba55aa1e039b3e030eadad336d4ca7ba5c	1	temp_run/generated/SWE-bench_Verified.jsonl	398	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	0	4	2	1638	0	success	1
matplotlib__matplotlib-22871	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	386	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1077	0	failed	0
matplotlib__matplotlib-23299	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	475	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1166	0	failed	0
matplotlib__matplotlib-23314	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	233	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	923	0	failed	0
matplotlib__matplotlib-23412	issue	1	4aa66d6a001370ca942842f4ee3b60572a5033f699f2f5c695de772eb11736ee	1	temp_run/generated/SWE-bench_Verified.jsonl	579	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	5	0	8	4	2684	0	success	1
matplotlib__matplotlib-23476	issue	1	0248c0071aef4be43bc1476733d1a42a8df5c50b05cd3b9ea55e800e3032e79d	1	temp_run/generated/SWE-bench_Verified.jsonl	1089	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	3	5	7	4	3344	0	success	1
matplotlib__matplotlib-24026	issue	1	0bde92652ee83b1035c6146853715e3e97929df0c08766551973b713f805a392	1	temp_run/generated/SWE-bench_Verified.jsonl	632	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1322	0	success	1
matplotlib__matplotlib-24149	issue	1	0af4523da12e050dab63209fa6180207ccd9d17baa02ba562be4d4843ae23248	1	temp_run/generated/SWE-bench_Verified.jsonl	901	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	0	3	3	2703	0	success	1
matplotlib__matplotlib-24177	issue	1	c7b42ec2dee98a35feccfb6cd14c325cfdd101ee3201035bc501b9a50c011f6c	1	temp_run/generated/SWE-bench_Verified.jsonl	515	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	4	1	6	4	3108	0	success	1
matplotlib__matplotlib-24570	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	391	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1081	0	failed	0
matplotlib__matplotlib-24627	issue	1	dceb29318c66e2990b679588bd017ca54bf67566ffd04306c73e2e5d8acb202d	1	temp_run/generated/SWE-bench_Verified.jsonl	137	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	3	0	5	4	1732	1	success	1
matplotlib__matplotlib-24637	issue	1	8964635cbd9be5204064736f4d0954b2a35b8cfafc725092bb20ae12a4a4d273	1	temp_run/generated/SWE-bench_Verified.jsonl	535	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	3	3	8	4	2973	0	success	1
matplotlib__matplotlib-24870	issue	1	a9f1d2b99edb623867bf74f60ab316862df0a1596c84c40d82fcb5203a5c72ce	1	temp_run/generated/SWE-bench_Verified.jsonl	350	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	3	0	7	4	2640	0	success	2
matplotlib__matplotlib-24970	issue	1	6d03c8f492d387f73c15c15ad4167f417e2c4f6c373881015ca727d187478d15	1	temp_run/generated/SWE-bench_Verified.jsonl	427	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1645	0	success	1
matplotlib__matplotlib-25122	issue	1	32107021459f497058afc164e0f317fa9d6ccf80f8d6595a4d026849a7362a88	1	temp_run/generated/SWE-bench_Verified.jsonl	293	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1808	0	success	1
matplotlib__matplotlib-25287	issue	1	06d4682ae6fe8480b15af5c2791a7c139c78293effafce410c71baa0f9d55f8a	1	temp_run/generated/SWE-bench_Verified.jsonl	549	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1240	0	success	1
matplotlib__matplotlib-25311	issue	1	4fa02832957e38b95791c13e76febd51d79db0ad292e07dfb83e82dd822fd838	1	temp_run/generated/SWE-bench_Verified.jsonl	208	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1247	0	success	1
matplotlib__matplotlib-25332	issue	1	0f5b3e88ad765942d7f8deb40295309c64b28a471a595e1f16cb85d201cbacfa	1	temp_run/generated/SWE-bench_Verified.jsonl	252	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	3	0	5	4	2167	0	success	1
matplotlib__matplotlib-25479	issue	1	d8decfccab2c6dafa26a71c6508bd49139b5bfb1e470aa6537f13453d2511e0c	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	11	8	5	11	5	4105	0	success	1
matplotlib__matplotlib-25775	issue	1	e0824ab7bab9567d2956084496edab141d3bf848fa70207a9b683d3855dc95f7	1	temp_run/generated/SWE-bench_Verified.jsonl	159	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	6	0	7	4	2751	0	success	2
matplotlib__matplotlib-25960	issue	1	8c4fa37f9dc83c514a2e44a0d1daf3ca9e9aeda56d072293cb3279776aedc778	1	temp_run/generated/SWE-bench_Verified.jsonl	229	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	0	3	3	2181	0	success	1
matplotlib__matplotlib-26113	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1893	0	failed	0
matplotlib__matplotlib-26208	issue	1	151511a0cd8a921506e9489e1f27a5577c753af1046a6e7a29b3e7307d00dc9e	1	temp_run/generated/SWE-bench_Verified.jsonl	611	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	4	0	8	4	2941	0	success	1
matplotlib__matplotlib-26291	issue	1	384a4ded91ba8ef577f976502b3d5421bd6c4e7500381d6e6018de6d6cf85931	1	temp_run/generated/SWE-bench_Verified.jsonl	1007	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1698	0	success	1
matplotlib__matplotlib-26342	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	154	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	845	0	failed	0
matplotlib__matplotlib-26466	issue	1	37f477d26c9a30f1302e7b2cd28f6b42569ba438bc895bc2ec1b35c6ff80c51d	1	temp_run/generated/SWE-bench_Verified.jsonl	422	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1113	0	success	1
mwaskom__seaborn-3069	issue	1	fc8bb12789a81b4d3df3a46326fcead07b9c79e5c4bc05053fbfefdf43f39da3	1	temp_run/generated/SWE-bench_Verified.jsonl	267	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	2	3	5	4	2667	0	partial	1
mwaskom__seaborn-3187	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	384	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	4	4	2	2316	1	failed	0
pallets__flask-5014	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	52	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	742	0	failed	0
psf__requests-1142	issue	1	e782399f7b7d1ac4511c62f47751a83e97d289af24ea8b26c77a87ecaa7f75f9	1	temp_run/generated/SWE-bench_Verified.jsonl	81	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	2	6	4	2198	0	success	1
psf__requests-1724	issue	1	f146821c756730f5ba52ea1843d266ce575dc46ba74ab624c4101da76a7a7541	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	2	2	5	4	3164	0	success	1
psf__requests-1766	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	2	2	1	1613	1	failed	0
psf__requests-1921	issue	1	d1f49db1654829c5512dae724a8605881066c9aeaf33b8e9d20dbfd5f7b7d257	1	temp_run/generated/SWE-bench_Verified.jsonl	170	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	9	4	4	9	4	2292	0	success	1
psf__requests-2317	issue	1	3d0d5d57665f8197008987c98b28613b7ffc6acd99351304a32921ba630db6c5	1	temp_run/generated/SWE-bench_Verified.jsonl	213	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	0	3	3	2034	0	success	1
psf__requests-2931	issue	1	0586cf611d6e2f1236c1b41bcc2a5959b8f7262a9502351efab3a8216199f2bc	1	temp_run/generated/SWE-bench_Verified.jsonl	83	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	2	2	6	3	1778	0	success	1
psf__requests-5414	issue	1	a8be89bc227f63dd44857767acb9d1bd292a7f0b1520bbe54485eb8623834532	1	temp_run/generated/SWE-bench_Verified.jsonl	432	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	2	3	2	2311	0	success	1
psf__requests-6028	issue	1	29f391fa474053b0096d46435ddee2d23be43b3228500c9d2c03ab2e84e0bd1b	1	temp_run/generated/SWE-bench_Verified.jsonl	378	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	3	1	5	4	2389	0	success	1
pydata__xarray-2905	issue	1	b7cb6ba8946ed5a823b02fb040463e57b2ce3e09a8f84721d6fd59b87a56ce47	1	temp_run/generated/SWE-bench_Verified.jsonl	661	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	2	1	5	3	2480	0	success	1
pydata__xarray-3095	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	541	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	3	1	7	4	3203	1	failed	0
pydata__xarray-3151	issue	1	264f350acc14f8e4c3c6625297f1a3b763c06c8fa865af26d8368fe79bfc6d85	1	temp_run/generated/SWE-bench_Verified.jsonl	726	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	0	4	2	2516	0	success	1
pydata__xarray-3305	issue	1	f2356f49e275e3768904277dbac6a569fb1c9ec51b509d309243d13083187a4d	1	temp_run/generated/SWE-bench_Verified.jsonl	605	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	4	0	4	4	2864	0	success	1
pydata__xarray-3677	issue	1	465c31c694d868c9f6a1d0b898271de1a1e290f75a2b6a2cd8739ee41721a603	1	temp_run/generated/SWE-bench_Verified.jsonl	408	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	2	0	5	3	2411	0	success	1
pydata__xarray-3993	issue	1	8bf19b4d34646b8aebab3dddfe6bbedf853a0bcbb918ae64a5a89a1e45dd9406	1	temp_run/generated/SWE-bench_Verified.jsonl	213	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	0	2	2	1774	0	success	1
pydata__xarray-4075	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	723	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	4	4	1	2333	1	failed	0
pydata__xarray-4094	issue	1	2965577c62686b0d0e3c555f3a83184f330e4b24ca1944a8a476d8c9e67811d6	1	temp_run/generated/SWE-bench_Verified.jsonl	575	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	4	0	5	4	3044	0	success	1
pydata__xarray-4356	issue	1	933b055c6d28faf435772dc7f1d85977f04286ea09e509df25d737decf1693de	1	temp_run/generated/SWE-bench_Verified.jsonl	206	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	0	2	2	1420	1	success	1
pydata__xarray-4629	issue	1	899bff937023b630bb9e92b5c95b4029af4a1ae48edbb187dd8573b1e9004620	1	temp_run/generated/SWE-bench_Verified.jsonl	871	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1916	0	success	1
pydata__xarray-4687	issue	1	e00e5e858b135545a459b3651b803dacffd6f22aa98ea216328fa8b57757d66a	1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	0	3	3	2759	0	success	1
pydata__xarray-4695	issue	1	9fad1ea9243bc70e0391d8c8a963f2bdc2ac6f169f19b54d9fc5fb0f1389e4d8	1	temp_run/generated/SWE-bench_Verified.jsonl	1209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	3	1	3	3	2449	0	success	1
pydata__xarray-4966	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	1	3	3	2937	1	failed	0
pydata__xarray-6461	issue	1	1bb08f5cb7e7887d664f02310ac1f3c670dcc82cb9ed784e7997fcd325b0b8b1	1	temp_run/generated/SWE-bench_Verified.jsonl	268	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1450	0	success	1
pydata__xarray-6599	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	4	0	4	4	2650	1	failed	0
pydata__xarray-6721	issue	1	be2bb6718fedf2f445fcaeb07d49376007c85ba3af59e4a27ea28c9227eb6f3a	1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	4	2	6	4	2687	0	success	1
pydata__xarray-6744	issue	1	37ec0219aeb59ed63f57a0db27bba9b01f40112ffc560f6aa730cfa6c1cd248a	1	temp_run/generated/SWE-bench_Verified.jsonl	442	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	1	2	2	1724	0	success	1
pydata__xarray-6938	issue	1	12bfa310983ca0f7dd2613b4f6af955cd34bff2d3fdee66c64eadff39fd97860	1	temp_run/generated/SWE-bench_Verified.jsonl	923	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	2	0	4	3	2680	0	success	1
pydata__xarray-6992	issue	1	6e4400cb3b8b479fd29babe807eb62bedd7ee67816a63af10bd19367264f24e6	1	temp_run/generated/SWE-bench_Verified.jsonl	410	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	1	4	7	2	2236	0	success	1
pydata__xarray-7229	issue	1	cd6c1ea909f0129b8db5f63b85ac2532e786f88c58f21ed607fe8e2c64f2e407	1	temp_run/generated/SWE-bench_Verified.jsonl	927	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	4	0	7	4	3136	0	success	1
pydata__xarray-7233	issue	1	ab71eda166db9e11bf59e3a61afe53d1ed835b54eee3f73a8e79788a8e283d24	1	temp_run/generated/SWE-bench_Verified.jsonl	534	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	1	6	4	3146	0	success	1
pydata__xarray-7393	issue	1	ccf6a40edfbaa8384ccc2acbf5e17ed66702262026d2c44a2ec84d30fa33ee62	1	temp_run/generated/SWE-bench_Verified.jsonl	775	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	7	6	2	7	4	3311	0	success	1
pylint-dev__pylint-4551	issue	1	78efdf35ddcea1b78e946ad18d93eccd47928d6c7c49debdff407024d3c53b15	1	temp_run/generated/SWE-bench_Verified.jsonl	240	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	4	6	4	2539	0	success	1
pylint-dev__pylint-4604	issue	1	43f648967d91b036c616c777b91373594dcbe9bd9c808555a13e0efea14170af	1	temp_run/generated/SWE-bench_Verified.jsonl	208	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	1	0	6	2	2017	0	success	1
pylint-dev__pylint-4661	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	224	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	914	0	failed	0
pylint-dev__pylint-4970	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	149	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	3	2	4	3	2078	1	failed	0
pylint-dev__pylint-6386	issue	1	837e3f57b083b28338b6742cf9e6ef723d760b02b777439efed92de61fce7972	1	temp_run/generated/SWE-bench_Verified.jsonl	224	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	2	1	2	2	1939	0	success	1
pylint-dev__pylint-6528	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	565	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1255	0	failed	0
pylint-dev__pylint-6903	issue	1	a990fe54598433d7e83059920eee1272695cbcc63dc3053b186dc6ac808e2090	1	temp_run/generated/SWE-bench_Verified.jsonl	844	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1958	0	success	1
pylint-dev__pylint-7080	issue	1	e1f7b275facff58ced047b710039269fdacf099d68a65d4f1029e6293f6dc862	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	3	0	4	4	3181	0	success	1
pylint-dev__pylint-7277	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	291	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	981	0	failed	0
pylint-dev__pylint-8898	issue	1	751750a5f937ce2bbcf88a01d1dc9a1644d0467c2351365567c64eae3be4bd92	1	temp_run/generated/SWE-bench_Verified.jsonl	965	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	2	0	3	3	2119	0	success	1
pytest-dev__pytest-10051	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	426	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	4	4	1	1937	1	failed	0
pytest-dev__pytest-10081	issue	1	d14fa5ac1a8a66a0e9090fc8d6057ffc5200fce8e24a9d4dd68cf021ce078c9c	1	temp_run/generated/SWE-bench_Verified.jsonl	719	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	8	4	5	8	4	3479	0	success	1
pytest-dev__pytest-10356	issue	1	eea4c7ddadf472274d34f927b39946f2ea96a18d35a2c8c7b6f4a855dd85f341	1	temp_run/generated/SWE-bench_Verified.jsonl	1206	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	2	2	4	4	2906	0	success	1
pytest-dev__pytest-5262	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1178	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1869	0	failed	0
pytest-dev__pytest-5631	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	639	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1329	0	failed	0
pytest-dev__pytest-5787	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	837	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	1528	0	failed	0
pytest-dev__pytest-5809	issue	1	590122153dcd3d3ceb159e974ab432d1dec1e594d31d391cfab47b4c1748ffe6	1	temp_run/generated/SWE-bench_Verified.jsonl	269	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1270	0	success	1
pytest-dev__pytest-5840	issue	1	93aa1f6008f217963673faba345e73edd6290d90b84e2c74a4bcd6beef37eca3	1	temp_run/generated/SWE-bench_Verified.jsonl	180	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	6	3	0	6	4	1956	0	success	1
pytest-dev__pytest-6197	issue	1	cceb5c4cdf347274c140dfb5fa261c27155bd8218668ed4ae297e8f51b504182	1	temp_run/generated/SWE-bench_Verified.jsonl	862	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	9	2	6	9	4	3108	0	success	1
pytest-dev__pytest-6202	issue	1	eb515a1b32cac24d4a2d76703d92fdf8c3246f71cc08505bf3827f4f5641249c	1	temp_run/generated/SWE-bench_Verified.jsonl	656	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	3	3	4	3	2433	0	success	1
pytest-dev__pytest-7205	issue	1	273d9809c72c1bf4daa93c155d22ebe41aa0c410b708a98f2cc0a1c68d54893e	1	temp_run/generated/SWE-bench_Verified.jsonl	1169	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	2179	0	success	1
pytest-dev__pytest-7236	issue	1	f545c4c3abd8a9dcb4c6cc3d3c9bc6d2bbec14f2c6ce49b5c63dea9de6ea6739	1	temp_run/generated/SWE-bench_Verified.jsonl	708	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	3	1	5	4	2874	0	success	1
pytest-dev__pytest-7324	issue	1	15894ba60e0b775f24c04f4052a94227b92fded31c24ed284185f2a3e2c09545	1	temp_run/generated/SWE-bench_Verified.jsonl	134	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	1	1	1	1168	0	success	1
pytest-dev__pytest-7432	issue	1	4f2f218ea8ca0db31cb9400907aa519bd9e814c6130516f62e9da19a6120c695	1	temp_run/generated/SWE-bench_Verified.jsonl	209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	0	4	2	1758	0	success	1
pytest-dev__pytest-7490	issue	1	28c40ff39872a30b23e4a9c44336782026153c38df3b86c751768a36adf685c0	1	temp_run/generated/SWE-bench_Verified.jsonl	1128	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	9	4	0	9	4	3319	0	success	1
pytest-dev__pytest-7521	issue	1	5f19e8d8d6a83bc821a63be35474bdecd8e96c923e92f5b18ac948b2fa75fb22	1	temp_run/generated/SWE-bench_Verified.jsonl	1074	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	3	3	2	2619	0	success	1
pytest-dev__pytest-7571	issue	1	ea189240211484afe364e4e06054f2e6dadac61d844f3e8093c120ab84898cde	1	temp_run/generated/SWE-bench_Verified.jsonl	123	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	3	1	2	3	2	1673	0	success	1
pytest-dev__pytest-7982	issue	1	544480f17d86f25ed8e36fa3e6306ca5d9d40ddfbb6de6bd60e38c1a846c0f18	1	temp_run/generated/SWE-bench_Verified.jsonl	129	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	5	3	2	5	4	1650	1	success	1
pytest-dev__pytest-8399	issue	0		1	temp_run/generated/SWE-bench_Verified.jsonl	252	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	0	0	0	0	0	942	0	failed	0
scikit-learn__scikit-learn-10297	issue	1	302fc900dd425f3e978a6af0efc2f6da96d6a3ec4e5fdb586b32da13132c21ff	1	temp_run/generated/SWE-bench_Verified.jsonl	392	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	2	1	2	2	1	1805	0	success	1
scikit-learn__scikit-learn-10844	issue	1	4191e7a41179c034049f509d5e3643dc3f8ab234e2917922f09f4d544db8ec04	1	temp_run/generated/SWE-bench_Verified.jsonl	581	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1849	0	success	1
scikit-learn__scikit-learn-10908	issue	1	8485779c215e9c21663052cc431fd32818b416284090b866e42cdaddcad612e8	1	temp_run/generated/SWE-bench_Verified.jsonl	498	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	4	1	1	4	2	1789	0	success	1
scikit-learn__scikit-learn-11310	issue	1	2f00812ad4510d5738115372e6d8617b550ebe251918e2578532122e53815bd0	1	temp_run/generated/SWE-bench_Verified.jsonl	281	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	1757	0	success	1
scikit-learn__scikit-learn-11578	issue	1	853c272b7187f073ad24ebc6107761961cf1fd32b501583ed7cac3bfa55f2890	1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	1	1	0	1	1	2738	0	success	1
