instance_id	variant	nonempty	patch_sha256	result_rows	dataset_source	problem_statement_tokens	first_prompt_profile	context_profile_version	response_prefill	max_retries	generation_extra_body	candidate_entity_count	candidate_file_count	candidate_class_scope_count	first_prompt_rendered_entity_count	first_prompt_source_entity_count	first_prompt_tokens	retry_count	final_status	applied_file_count
django__django-16801	bm25	1	2746b14af89bf1a8e207a552ba3c5c004f023e03e5d9e3781595ca2fdb27990a	1	temp_run/generated/SWE-bench_Verified.jsonl	149	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	16	19	6	3847	1	success	1
django__django-16819	bm25	1	85991786b8e091f4cd559fb43291897affce52a34ac51bf82c1515b38eda81d4	1	temp_run/generated/SWE-bench_Verified.jsonl	28	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	5	16	17	6	3626	0	success	1
django__django-16877	bm25	1	5d71706a649f96b412c57638a95b9bf91a5f58def62900c1323a61e7355a38cf	1	temp_run/generated/SWE-bench_Verified.jsonl	101	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	5	6	16	8	2620	0	success	1
django__django-16899	bm25	1	1df972b4921c5e60d0d734f661203035f0b2ea7c1f0670a5b811f9686edd5e77	1	temp_run/generated/SWE-bench_Verified.jsonl	173	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	1	20	5	3130	0	success	1
django__django-16901	bm25	1	4917f1c639536d3af62027402b9e4f88dadd22b275aa90b2190f5e8c7c383a8b	1	temp_run/generated/SWE-bench_Verified.jsonl	298	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	7	2	14	6	3425	0	success	1
django__django-16938	bm25	1	dc770dcb31c46bbf1473027428cc26a223f0fef372006547c83db69877fb0fe0	1	temp_run/generated/SWE-bench_Verified.jsonl	982	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	10	3	17	2	3921	0	success	1
django__django-16950	bm25	1	6ef4c16f5da3ad8139efac33360d2865f5593be2b8f4a5c6351e9f718c3c945c	1	temp_run/generated/SWE-bench_Verified.jsonl	369	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	2	16	2	3907	0	success	1
django__django-17029	bm25	1	1cc19ac6aa8da03d1b78bd83363dfbd40b6906e3754990861ca7e1996aaee7e6	1	temp_run/generated/SWE-bench_Verified.jsonl	239	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	2	19	8	3407	0	success	1
django__django-17084	bm25	1	03876da59bd45bc13d91438c834ba3250ec7ff6d71d07154fb53f419b3ec79a6	1	temp_run/generated/SWE-bench_Verified.jsonl	179	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	6	12	15	6	3339	0	success	1
django__django-17087	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	274	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	7	2	11	2	3218	1	failed	0
django__django-7530	bm25	1	5349bdde0698655c2629ed9a9d63b09e8186d3ba591264a8e08c59fd8cdbdc9e	1	temp_run/generated/SWE-bench_Verified.jsonl	111	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	9	8	17	6	3900	0	success	1
django__django-9296	bm25	1	abadf6be1282c7b7723a20436a7f5bcbbdfb7de95da560b096d4f1b194db5bf3	1	temp_run/generated/SWE-bench_Verified.jsonl	95	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	16	20	6	3758	0	success	1
matplotlib__matplotlib-13989	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	434	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	1	8	2	2684	1	failed	0
matplotlib__matplotlib-14623	bm25	1	0576ffa6985df81e1e6707e84f24d8e8e29496d882950d0007bc044a8fd39914	1	temp_run/generated/SWE-bench_Verified.jsonl	333	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	7	6	8	2	2305	1	success	1
matplotlib__matplotlib-20488	bm25	1	3da65650b056a514c8afc3c26bf319d01e06a757f52b4f0eded930c85603abee	1	temp_run/generated/SWE-bench_Verified.jsonl	535	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	10	10	20	2	3792	0	success	1
matplotlib__matplotlib-20676	bm25	1	8da909b6fb968d9e899b4858d1b8b7239a5ac652b8f09257358309fcafcb47dc	1	temp_run/generated/SWE-bench_Verified.jsonl	386	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	2	5	13	6	3516	0	success	1
matplotlib__matplotlib-20826	bm25	1	d059c5387371cefd0641698e2df21e1740b043ffefec913a14e17fd4e3164ff6	1	temp_run/generated/SWE-bench_Verified.jsonl	675	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	6	3	16	4	3838	0	success	1
matplotlib__matplotlib-20859	bm25	1	3ab77075152114b49909da74df0478f3c910ad02aae564f8eb934b3c42e55fb8	1	temp_run/generated/SWE-bench_Verified.jsonl	642	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	3	10	2	3057	0	success	1
matplotlib__matplotlib-21568	bm25	1	68cd19f1dccd4bfc46cff1fe8a3c4a45c1cf38647df36140cb280b3cbd2aa881	1	temp_run/generated/SWE-bench_Verified.jsonl	381	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	5	3	13	7	3369	0	success	1
matplotlib__matplotlib-22719	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	8	0	0	1893	1	failed	0
matplotlib__matplotlib-22865	bm25	1	7528a83c3e706d785428a76625ccfdadc0b1a6f039da4be01580fb7018420dec	1	temp_run/generated/SWE-bench_Verified.jsonl	398	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	5	2	16	6	3664	1	success	1
matplotlib__matplotlib-22871	bm25	1	53ced1bbc1bb936974fcca19a3ee70c113652046f33375da37c01146d9fb8ed8	1	temp_run/generated/SWE-bench_Verified.jsonl	386	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	4	20	6	3940	0	success	1
matplotlib__matplotlib-23299	bm25	1	f15affc250723e2189f7d5d5158bb2e286202ea9dfa630fa66fee989d65eaf80	1	temp_run/generated/SWE-bench_Verified.jsonl	475	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	6	20	6	3980	0	success	1
matplotlib__matplotlib-23314	bm25	1	8c0b02d1c966fdab1a0a7d137a970f65caacfa5b5e38b89daef801107c816215	1	temp_run/generated/SWE-bench_Verified.jsonl	233	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	0	20	8	3645	0	success	1
matplotlib__matplotlib-23412	bm25	1	1fb5f7b72c5c66213f6460c388c36ae704f51e2aaf3afa9fd24fecca710115bc	1	temp_run/generated/SWE-bench_Verified.jsonl	579	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	1	14	2	2944	0	success	1
matplotlib__matplotlib-23476	bm25	1	825bff48102e9ed8ee27f8a96835d64b3dbb142cec40c5042c1620e28273e76d	1	temp_run/generated/SWE-bench_Verified.jsonl	1089	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	5	10	17	4	3925	0	success	1
matplotlib__matplotlib-24026	bm25	1	a4321cc932c75e8355a9b3d14ffca196ee774c808110791030809eebb9fbe762	1	temp_run/generated/SWE-bench_Verified.jsonl	632	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	2	0	0	1322	1	success	1
matplotlib__matplotlib-24149	bm25	1	0af4523da12e050dab63209fa6180207ccd9d17baa02ba562be4d4843ae23248	1	temp_run/generated/SWE-bench_Verified.jsonl	901	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	9	2	6	2	2426	0	success	1
matplotlib__matplotlib-24177	bm25	1	83658b8d2b76047bc855869ff14959a00d96935ecb3de97db3337c7995464092	1	temp_run/generated/SWE-bench_Verified.jsonl	515	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	6	1	16	4	3912	0	success	1
matplotlib__matplotlib-24570	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	391	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	10	6	20	6	3899	1	failed	0
matplotlib__matplotlib-24627	bm25	1	a8247e2957e070203c361095edee960f6fe5e1d35262771ff566b0039197fd1b	1	temp_run/generated/SWE-bench_Verified.jsonl	137	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	5	0	15	8	3828	0	success	2
matplotlib__matplotlib-24637	bm25	1	26aa937a5c16a717021ac565aae0ea623f2afaca44892057a4cf9ed00ee7583a	1	temp_run/generated/SWE-bench_Verified.jsonl	535	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	6	19	2	3807	0	success	1
matplotlib__matplotlib-24870	bm25	1	5e09f513e711fd9f99872fe71cefed15ec9ff18b430e0ba4ff09f9af693b51f0	1	temp_run/generated/SWE-bench_Verified.jsonl	350	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	8	3	13	2	3006	1	success	1
matplotlib__matplotlib-24970	bm25	1	5ee04c01d1bd617278fbab1e54cbab0498e2c1ac60f614a2f26fdd65ebf67071	1	temp_run/generated/SWE-bench_Verified.jsonl	427	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	5	18	2	3020	1	success	1
matplotlib__matplotlib-25122	bm25	1	32107021459f497058afc164e0f317fa9d6ccf80f8d6595a4d026849a7362a88	1	temp_run/generated/SWE-bench_Verified.jsonl	293	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	0	20	7	3857	0	success	1
matplotlib__matplotlib-25287	bm25	1	042302fef91e036dfee72d6aebf30aa5761c4fe07e66c66bcf297896939c34a9	1	temp_run/generated/SWE-bench_Verified.jsonl	549	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	5	0	0	1240	0	success	1
matplotlib__matplotlib-25311	bm25	1	9c6405403d88a94620956968a953e0094a57c15920d4688c60805bafcd139a8d	1	temp_run/generated/SWE-bench_Verified.jsonl	208	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	11	4	1	11	5	3000	0	success	1
matplotlib__matplotlib-25332	bm25	1	f89c3ad39b775ab0d49fb618a0dc14dd84af142bed1e18a45bc5f8c8cc10e57f	1	temp_run/generated/SWE-bench_Verified.jsonl	252	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	7	0	19	6	3959	0	success	1
matplotlib__matplotlib-25479	bm25	1	99b8c97be1b3c4cd4de98f7204ddf8e9962a9b70222f05ccfd3256c87a128fdd	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	11	15	2	3889	0	success	1
matplotlib__matplotlib-25775	bm25	1	34250da088f68638143ec12fe6556a6695d49d7c48f88f38d5b966485772ddf1	1	temp_run/generated/SWE-bench_Verified.jsonl	159	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	12	0	8	2	2139	0	success	1
matplotlib__matplotlib-25960	bm25	1	3a8e17f12d09d4bd980c5e1f70692b70edc9d875ba22272208f6bd98df5d789e	1	temp_run/generated/SWE-bench_Verified.jsonl	229	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	4	5	17	4	3468	0	success	1
matplotlib__matplotlib-26113	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	9	0	0	0	1893	1	failed	0
matplotlib__matplotlib-26208	bm25	1	1b5c01aad77212f232bdfb106718dacc45da3c4f10793520c640b392234b09db	1	temp_run/generated/SWE-bench_Verified.jsonl	611	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	9	1	16	2	3325	1	success	1
matplotlib__matplotlib-26291	bm25	1	5bbb62e45ffb34ba79069b934217199ae3d5a892e8f6f254595abaea8a434747	1	temp_run/generated/SWE-bench_Verified.jsonl	1007	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	1	8	12	2	3557	0	success	1
matplotlib__matplotlib-26342	bm25	1	6d01bcd3816b687a4ae3de81d1ecca1266112b66e567ad583f7e5441807afc73	1	temp_run/generated/SWE-bench_Verified.jsonl	154	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	8	20	8	3670	0	success	1
matplotlib__matplotlib-26466	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	422	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	10	3	0	0	1113	0	failed	0
mwaskom__seaborn-3069	bm25	1	46374a5f0fcd4ddaf698bcd898c571a3da00d09d0bfbd3c8bd07ae14c468c1ec	1	temp_run/generated/SWE-bench_Verified.jsonl	267	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	6	10	7	2	3935	0	success	1
mwaskom__seaborn-3187	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	384	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	10	6	6	2	3940	1	failed	0
pallets__flask-5014	bm25	1	0560d3bf0e944845d753d9c83fb34a4a760704e52dadaccdfc165cb5f38b58d9	1	temp_run/generated/SWE-bench_Verified.jsonl	52	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	3	5	16	6	3510	0	success	1
psf__requests-1142	bm25	1	d779fba367372e0376a9913bc8bfd6fe57fc073a4dadcd23eecbcfe6a7018d1b	1	temp_run/generated/SWE-bench_Verified.jsonl	81	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	9	4	19	8	3643	0	success	1
psf__requests-1724	bm25	1	f15ee9b7575e04b5c54f328319f1634052fd964d8903bd5c3af461627c5b48b8	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	9	8	20	2	3901	0	success	2
psf__requests-1766	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	7	6	14	7	3583	1	failed	0
psf__requests-1921	bm25	1	d1f49db1654829c5512dae724a8605881066c9aeaf33b8e9d20dbfd5f7b7d257	1	temp_run/generated/SWE-bench_Verified.jsonl	170	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	10	7	20	8	3929	0	success	1
psf__requests-2317	bm25	1	0f4230deefdd8139958bd804d651a3c7bcd45d97b5a7bf077f7b8875b7e484f8	1	temp_run/generated/SWE-bench_Verified.jsonl	213	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	7	9	19	4	3719	0	success	2
psf__requests-2931	bm25	1	9e23b2f03273283d3a2d533250cc735e265ff0983e8fa9130f66498c34b84d9a	1	temp_run/generated/SWE-bench_Verified.jsonl	83	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	6	7	18	8	3769	0	success	1
psf__requests-5414	bm25	1	ede0678507f92411307cd4b781dc4bfc2e63f465af01cdd4a1cbac4696d7e2c4	1	temp_run/generated/SWE-bench_Verified.jsonl	432	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	3	19	4	3838	0	success	1
psf__requests-6028	bm25	1	c39b5284b6c92581ff8cf07d77ade809b7e57f01fa4c74ebb2335ff232eb3050	1	temp_run/generated/SWE-bench_Verified.jsonl	378	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	4	3	18	6	3652	1	success	1
pydata__xarray-2905	bm25	1	4fe5269912611e4c4db8f72b61c14cf5cd0ea64de287b48f5f36ef6220c7fe85	1	temp_run/generated/SWE-bench_Verified.jsonl	661	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	4	3	18	7	3938	0	success	1
pydata__xarray-3095	bm25	1	0151ecd76a8fa5de08998439a96f3e5fdf55a3b3b726de3d836ff198ceb6d0ca	1	temp_run/generated/SWE-bench_Verified.jsonl	541	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	1	19	4	3915	0	success	1
pydata__xarray-3151	bm25	1	9bdd349eab7b51b2ee20b64bfbf16f6f65594574aa1fefb4f26fc69104abfabb	1	temp_run/generated/SWE-bench_Verified.jsonl	726	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	0	15	2	3937	0	success	1
pydata__xarray-3305	bm25	1	a9e70beea575f94372da489507ccd5c7859ce566e128d57b8cc8f2f096971f0f	1	temp_run/generated/SWE-bench_Verified.jsonl	605	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	2	18	2	3997	1	success	1
pydata__xarray-3677	bm25	1	97ae57c61389047d4e11e29e2671f85bf1f30a60deafb0b101246f1426228d0a	1	temp_run/generated/SWE-bench_Verified.jsonl	408	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	0	20	6	3825	0	success	1
pydata__xarray-3993	bm25	1	8bf19b4d34646b8aebab3dddfe6bbedf853a0bcbb918ae64a5a89a1e45dd9406	1	temp_run/generated/SWE-bench_Verified.jsonl	213	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	0	20	4	3555	0	success	1
pydata__xarray-4075	bm25	1	bd463e60304cecc97f75bbf9b4aa5d3b3d822e0eeafac5309fb789b8ce08de03	1	temp_run/generated/SWE-bench_Verified.jsonl	723	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	4	9	16	3	3823	0	success	1
pydata__xarray-4094	bm25	1	7d56ac4043b63c79dbb46540b8ee8b48a95337e1796e2d29acdde7140b04c0d2	1	temp_run/generated/SWE-bench_Verified.jsonl	575	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	1	18	4	3978	0	success	1
pydata__xarray-4356	bm25	1	4ed29ae066fe69d2d2a2d7a22baa6be7f55588fbdbfd8fc904b411dea5eb5aa9	1	temp_run/generated/SWE-bench_Verified.jsonl	206	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	8	0	15	8	3754	1	success	1
pydata__xarray-4629	bm25	1	899bff937023b630bb9e92b5c95b4029af4a1ae48edbb187dd8573b1e9004620	1	temp_run/generated/SWE-bench_Verified.jsonl	871	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	9	0	20	2	3561	0	success	1
pydata__xarray-4687	bm25	1	ba0dd594497d8e4d156d525bca6d7add39677a5cb39e7bccd6aa79cc9524c575	1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	6	5	18	2	3969	0	success	1
pydata__xarray-4695	bm25	1	0e393f1add1cf0876434737531d88071806c7b7caae6d16b675d3b4b8e9fc60a	1	temp_run/generated/SWE-bench_Verified.jsonl	1209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	6	3	16	4	3871	0	success	1
pydata__xarray-4966	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	9	1	18	2	3849	1	failed	0
pydata__xarray-6461	bm25	1	099f3cabefa30c4f08cc366e89fa257e7e67648e843be2c98f8e1e84bc1ca59d	1	temp_run/generated/SWE-bench_Verified.jsonl	268	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	2	20	2	3584	0	success	1
pydata__xarray-6599	bm25	1	e39d3c081f9b047c7221cc18029cfe8f1a1092ecf375ac80231031d948854758	1	temp_run/generated/SWE-bench_Verified.jsonl	1203	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	9	0	15	6	3681	0	partial	1
pydata__xarray-6721	bm25	1	be2bb6718fedf2f445fcaeb07d49376007c85ba3af59e4a27ea28c9227eb6f3a	1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	3	20	2	3864	0	success	1
pydata__xarray-6744	bm25	1	98d455618ac00b57018118233d0498ca4822ad5c2d18bf5b04518108358a3103	1	temp_run/generated/SWE-bench_Verified.jsonl	442	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	3	8	17	6	3890	1	success	1
pydata__xarray-6938	bm25	1	452d81cc85921522d029cfd0513e1f6add3810a61fb72341ee1a3f3f318b0b2e	1	temp_run/generated/SWE-bench_Verified.jsonl	923	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	6	0	12	4	3582	1	success	1
pydata__xarray-6992	bm25	1	6e4400cb3b8b479fd29babe807eb62bedd7ee67816a63af10bd19367264f24e6	1	temp_run/generated/SWE-bench_Verified.jsonl	410	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	5	6	17	6	3921	0	success	1
pydata__xarray-7229	bm25	1	6e02b94dd7653ab4e7011b963e99fceada450e1289b5e35c05a73a51fa2ef7eb	1	temp_run/generated/SWE-bench_Verified.jsonl	927	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	7	0	13	2	3877	0	success	1
pydata__xarray-7233	bm25	1	ecc57cd8f39761bab13d90029c169ef2089b0a70ed0e8f7175e6f4020c47e16b	1	temp_run/generated/SWE-bench_Verified.jsonl	534	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	2	17	4	3940	1	success	1
pydata__xarray-7393	bm25	1	2fec399c6afc1221e4ece6ef615a1da1bfb80b560ba03865df2dddc7c6f547fe	1	temp_run/generated/SWE-bench_Verified.jsonl	775	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	8	2	17	4	3542	1	success	1
pylint-dev__pylint-4551	bm25	1	77ce9abbdc88b7cb07421f0fd66adee440c6f299714fbaf3e6ddcf930f41af6f	1	temp_run/generated/SWE-bench_Verified.jsonl	240	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	10	6	7	2	3263	0	success	1
pylint-dev__pylint-4604	bm25	1	bb5b1dcc2d15c165e700645868b0d8e2912606fdc5c52ecab0643e571ad2d27b	1	temp_run/generated/SWE-bench_Verified.jsonl	208	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	7	0	0	0	898	1	success	1
pylint-dev__pylint-4661	bm25	1	93938f60e50c01842a819bec3d9757eb393cdfde6aecbdd68ce6709eef06f91b	1	temp_run/generated/SWE-bench_Verified.jsonl	224	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	10	6	0	1	1	3323	1	success	1
pylint-dev__pylint-4970	bm25	1	d0c40cb6d7c4d596823d8fd5b991d57eb8584b3e3c79458efe64dc4bcd0fe513	1	temp_run/generated/SWE-bench_Verified.jsonl	149	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	9	4	5	2	3074	0	success	1
pylint-dev__pylint-6386	bm25	1	34ff2291f4b71795d1681a41e1971cdee90f914c5180ed7553dea15d250f4b18	1	temp_run/generated/SWE-bench_Verified.jsonl	224	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	8	1	7	2	3485	0	success	1
pylint-dev__pylint-6528	bm25	1	edc2fc52fe63ab8e8f80f3001cf3de67ce5bc6a2a89684440d4397cd89589d0f	1	temp_run/generated/SWE-bench_Verified.jsonl	565	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	10	0	12	2	3072	1	success	1
pylint-dev__pylint-6903	bm25	1	9ddaceede6b8e1c1f5fc41795cda08da58138cd2355a3b1735b45f03d71c1037	1	temp_run/generated/SWE-bench_Verified.jsonl	844	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	9	1	4	2	2318	0	success	1
pylint-dev__pylint-7080	bm25	1	46ea28c34f5ca79559914080d5d8f49b19aea963d545d8d1b9b06db41b1f154c	1	temp_run/generated/SWE-bench_Verified.jsonl	1212	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	8	0	8	2	3901	1	success	1
pylint-dev__pylint-7277	bm25	1	aebc017e2679aa4682f95e9513a511cb4508be36c93686c548eaa741085dbe0f	1	temp_run/generated/SWE-bench_Verified.jsonl	291	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	10	0	3	2	3829	0	success	1
pylint-dev__pylint-8898	bm25	1	8ba8c52ba712a533246cb3d40cb658faf79e4b56f8d1229a8efa63aa924941ff	1	temp_run/generated/SWE-bench_Verified.jsonl	965	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	3	6	2	3608	0	success	1
pytest-dev__pytest-10051	bm25	1	08e7ab43eb97ba82d070b601f582fa35b6f659c39105e5ac068b489b77fa5803	1	temp_run/generated/SWE-bench_Verified.jsonl	426	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	13	20	6	3910	0	success	1
pytest-dev__pytest-10081	bm25	1	0a81f52057af8d9917ba661ad030e4918521ab77cb88c8d3627c29049cbbb2a5	1	temp_run/generated/SWE-bench_Verified.jsonl	719	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	12	5	17	2	3759	0	success	1
pytest-dev__pytest-10356	bm25	1	f90eb273fe50bac0c6cf2a6755ab04f4eed879cd2b0ff96a41ee7208331233a7	1	temp_run/generated/SWE-bench_Verified.jsonl	1206	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	4	6	13	5	3708	0	success	1
pytest-dev__pytest-5262	bm25	1	5cb0cc19206d29f67833c058f5bd5a2c4cb4cfd3a4f098ac5c21b3510a48d1b5	1	temp_run/generated/SWE-bench_Verified.jsonl	1178	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	1	16	17	3	3543	0	success	1
pytest-dev__pytest-5631	bm25	1	5007ad418aebf7e215987632188c34b01b8a32a466deb308c5b8d36c9947e812	1	temp_run/generated/SWE-bench_Verified.jsonl	639	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	7	6	19	6	3981	1	success	1
pytest-dev__pytest-5787	bm25	1	7d6022f3af74db184d1a496febc2f0e3e1ae5822c71e33624a4c6668270dcf6e	1	temp_run/generated/SWE-bench_Verified.jsonl	837	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	10	6	2	10	4	2871	0	success	1
pytest-dev__pytest-5809	bm25	1	590122153dcd3d3ceb159e974ab432d1dec1e594d31d391cfab47b4c1748ffe6	1	temp_run/generated/SWE-bench_Verified.jsonl	269	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	2	20	8	3976	0	success	1
pytest-dev__pytest-5840	bm25	1	51a033679cdf102a46968549f8aa51aa99859d7b7b98ebc853e96ce07507b87e	1	temp_run/generated/SWE-bench_Verified.jsonl	180	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	7	5	14	8	3634	0	success	1
